Date,Bammel_trend,Bammel_yhat_lower,Bammel_yhat_upper,Bammel_trend_lower,Bammel_trend_upper,Bammel_additive_terms,Bammel_additive_terms_lower,Bammel_additive_terms_upper,Bammel_yearly,Bammel_yearly_lower,Bammel_yearly_upper,Bammel_multiplicative_terms,Bammel_multiplicative_terms_lower,Bammel_multiplicative_terms_upper,Bammel_yhat,Sagemont_trend,Sagemont_yhat_lower,Sagemont_yhat_upper,Sagemont_trend_lower,Sagemont_trend_upper,Sagemont_additive_terms,Sagemont_additive_terms_lower,Sagemont_additive_terms_upper,Sagemont_yearly,Sagemont_yearly_lower,Sagemont_yearly_upper,Sagemont_multiplicative_terms,Sagemont_multiplicative_terms_lower,Sagemont_multiplicative_terms_upper,Sagemont_yhat
2013-03-01,4.380235330789731,-4.642883575174913,11.884636881134654,4.380235330789731,4.380235330789731,-0.6782129116880057,-0.6782129116880057,-0.6782129116880057,-0.6782129116880057,-0.6782129116880057,-0.6782129116880057,0.0,0.0,0.0,3.702022419101725,4.582485319399872,-4.677713139208049,11.373713235307175,4.582485319399872,4.582485319399872,-1.2391135979268768,-1.2391135979268768,-1.2391135979268768,-1.2391135979268768,-1.2391135979268768,-1.2391135979268768,0.0,0.0,0.0,3.3433717214729954
2013-04-01,4.38302332565995,-4.535018465705195,12.004462316041888,4.38302332565995,4.38302332565995,-0.2713307107373946,-0.2713307107373946,-0.2713307107373946,-0.2713307107373946,-0.2713307107373946,-0.2713307107373946,0.0,0.0,0.0,4.111692614922555,4.584908588813488,-4.671672389108127,11.200406434821094,4.584908588813488,4.584908588813488,-0.4903540667417679,-0.4903540667417679,-0.4903540667417679,-0.4903540667417679,-0.4903540667417679,-0.4903540667417679,0.0,0.0,0.0,4.0945545220717205
2013-05-01,4.386281126442169,-3.8594714531300904,12.015096974309401,4.386281126442169,4.386281126442169,0.34247684590122807,0.34247684590122807,0.34247684590122807,0.34247684590122807,0.34247684590122807,0.34247684590122807,0.0,0.0,0.0,4.728757972343397,4.587472168743508,-2.720190486617562,13.32357290466716,4.587472168743508,4.587472168743508,0.2928077753845315,0.2928077753845315,0.2928077753845315,0.2928077753845315,0.2928077753845315,0.2928077753845315,0.0,0.0,0.0,4.88027994412804
2013-06-01,4.389647520583794,-2.036093232283774,13.867758948246706,4.389647520583794,4.389647520583794,1.7190979811569997,1.7190979811569997,1.7190979811569997,1.7190979811569997,1.7190979811569997,1.7190979811569997,0.0,0.0,0.0,6.108745501740794,4.590121201337864,-1.7333719754789148,13.772523065514083,4.590121201337864,4.590121201337864,1.2006974694453352,1.2006974694453352,1.2006974694453352,1.2006974694453352,1.2006974694453352,1.2006974694453352,0.0,0.0,0.0,5.790818670783199
2013-07-01,4.392905321366013,-2.385842036903198,12.917237867027353,4.392905321366013,4.392905321366013,0.9374798120572401,0.9374798120572401,0.9374798120572401,0.9374798120572401,0.9374798120572401,0.9374798120572401,0.0,0.0,0.0,5.330385133423253,4.592684781267884,-2.993319650254675,13.813273582508192,4.592684781267884,4.592684781267884,1.0893590737824368,1.0893590737824368,1.0893590737824368,1.0893590737824368,1.0893590737824368,1.0893590737824368,0.0,0.0,0.0,5.682043855050321
2013-08-01,4.396271715507638,-3.006637578274965,12.691454074835052,4.396271715507638,4.396271715507638,0.6069214771558439,0.6069214771558439,0.6069214771558439,0.6069214771558439,0.6069214771558439,0.6069214771558439,0.0,0.0,0.0,5.003193192663481,4.59533381386224,0.18596465750965238,15.773237875287073,4.59533381386224,4.59533381386224,2.8678732393211344,2.8678732393211344,2.8678732393211344,2.8678732393211344,2.8678732393211344,2.8678732393211344,0.0,0.0,0.0,7.463207053183375
2013-09-01,4.399638109649263,-3.2258769520440396,12.919966792063036,4.399638109649263,4.399638109649263,-0.005521244823026826,-0.005521244823026826,-0.005521244823026826,-0.005521244823026826,-0.005521244823026826,-0.005521244823026826,0.0,0.0,0.0,4.394116864826237,4.597982846456594,-3.531287736127201,13.04677432039597,4.597982846456594,4.597982846456594,-0.14713984732904287,-0.14713984732904287,-0.14713984732904287,-0.14713984732904287,-0.14713984732904287,-0.14713984732904287,0.0,0.0,0.0,4.450842999127551
2013-10-01,4.402895910431481,-2.578746271529818,13.73675995873288,4.402895910431481,4.402895910431481,1.4133980971771767,1.4133980971771767,1.4133980971771767,1.4133980971771767,1.4133980971771767,1.4133980971771767,0.0,0.0,0.0,5.816294007608658,4.600546426386615,-1.973385492419799,13.320709968009274,4.600546426386615,4.600546426386615,0.9307741743740449,0.9307741743740449,0.9307741743740449,0.9307741743740449,0.9307741743740449,0.9307741743740449,0.0,0.0,0.0,5.53132060076066
2013-11-01,4.406262304573107,-4.155602054403028,11.92176329852584,4.406262304573107,4.406262304573107,-0.3868800874511882,-0.3868800874511882,-0.3868800874511882,-0.3868800874511882,-0.3868800874511882,-0.3868800874511882,0.0,0.0,0.0,4.019382217121919,4.60319545898097,-3.7673024131746757,11.892772319521924,4.60319545898097,4.60319545898097,-0.4393457528679699,-0.4393457528679699,-0.4393457528679699,-0.4393457528679699,-0.4393457528679699,-0.4393457528679699,0.0,0.0,0.0,4.163849706113
2013-12-01,4.409520105355325,-3.852214037169905,10.862002028918422,4.409520105355325,4.409520105355325,-0.6081203244159703,-0.6081203244159703,-0.6081203244159703,-0.6081203244159703,-0.6081203244159703,-0.6081203244159703,0.0,0.0,0.0,3.801399780939355,4.605759038910992,-4.418687218087786,11.611088816916546,4.605759038910992,4.605759038910992,-0.7892658390834523,-0.7892658390834523,-0.7892658390834523,-0.7892658390834523,-0.7892658390834523,-0.7892658390834523,0.0,0.0,0.0,3.8164931998275393
